worker_id,state,sex,marital_status,religion,social_group,urban_rural,education,employment_type,employer_type,age,annual_wage_inr,work_hours_year,contract_status,is_migrant,language,low_resource_language,wage_violation_prob,wage_below_minimum,rights_awareness,ai_usability_score,social_protection_gap
159,Karnataka,Male,Married,Hindu,Adivasi (ST),Rural,1-4 yrs,casual_daily,private_individual,47,35053,2319,none,True,Kannada,False,0.99,True,0.551,1,0.835
160,Karnataka,Male,Married,Hindu,Forward caste,Rural,Middle (6-9),short_term_contract,private_individual,28,43735,1610,verbal,True,Kannada,False,0.585,True,0.292,2,0.837
161,West Bengal,Female,Married,Hindu,Forward caste,Rural,1-4 yrs,casual_daily,mgnrega,52,4215,1679,none,False,Bengali,False,0.99,True,0.149,1,0.955
162,Bihar,Male,Married,Hindu,OBC,Rural,1-4 yrs,casual_piecework,mgnrega,61,11297,260,none,False,Bhojpuri,True,0.924,False,0.071,1,0.579
163,Karnataka,Male,Married,Muslim,Muslim,Rural,1-4 yrs,casual_piecework,private_individual,46,34609,2041,none,True,Hindi,False,0.99,True,0.173,1,0.948
164,Karnataka,Female,Unmarried,Hindu,Forward caste,Urban,Post-graduate (16+),regular_informal,other_govt_program,33,71740,179,none,False,Kannada,False,0.483,True,0.282,5,0.615
165,Delhi,Male,Married,Hindu,OBC,Urban,Graduate (15),casual_daily,private_individual,45,94930,2899,none,False,Hindi,False,0.868,True,0.143,5,0.657
166,Goa,Male,Married,Hindu,Dalit (SC),Urban,Middle (6-9),casual_daily,private_firm,34,102597,2467,none,False,Hindi,False,0.99,True,0.112,3,0.816
167,West Bengal,Female,Married,Hindu,Brahmin,Urban,Graduate (15),regular_informal,private_firm,44,66419,2801,written,False,Bengali,False,0.345,False,1.0,5,0.0
168,Uttar Pradesh,Male,Unmarried,Muslim,Muslim,Urban,Graduate (15),regular_informal,private_individual,24,87502,2909,none,False,Hindi,False,0.42,False,0.388,5,0.184
169,Karnataka,Female,Married,Jain,Christian/Sikh/Jain,Urban,Post-graduate (16+),casual_daily,private_individual,45,36430,2873,none,False,Kannada,False,0.99,True,0.248,5,0.626
170,Karnataka,Female,Married,Christian,Dalit (SC),Rural,1-4 yrs,regular_informal,private_firm,30,23603,1572,written,False,Kannada,False,0.414,True,0.737,1,0.779
171,Jammu & Kashmir,Male,Married,Muslim,Muslim,Urban,Primary (5),casual_daily,private_individual,26,44692,2690,none,False,Hindi,False,0.868,True,0.118,2,0.89
172,Goa,Male,Married,Hindu,Muslim,Rural,1-4 yrs,casual_daily,private_individual,42,60556,2417,none,False,Hindi,False,0.868,True,0.947,1,0.716
173,Tamil Nadu,Male,Married,Hindu,OBC,Urban,Middle (6-9),casual_daily,private_individual,24,7274,2046,none,True,Tamil,False,0.99,True,0.076,3,0.827
174,Chhattisgarh,Female,Married,Hindu,OBC,Rural,Middle (6-9),casual_daily,mgnrega,25,70,390,none,True,Hindi,False,0.99,True,0.128,2,0.887
175,West Bengal,Male,Married,Hindu,Dalit (SC),Urban,Middle (6-9),regular_informal,other_govt_program,30,72183,3837,none,False,Bengali,False,0.504,True,0.189,3,0.793
176,Karnataka,Male,Married,Hindu,Dalit (SC),Rural,Middle (6-9),casual_daily,private_individual,23,55450,1947,none,False,Kannada,False,0.99,True,0.393,2,0.807
177,Rajasthan,Female,Unmarried,Hindu,Adivasi (ST),Rural,1-4 yrs,casual_daily,private_individual,18,6230,286,none,False,Hindi,False,0.99,True,0.411,1,0.877
178,Andhra Pradesh,Female,Married,Hindu,OBC,Urban,Middle (6-9),casual_daily,private_individual,25,609,312,none,False,Telugu,False,0.99,True,0.23,3,0.781
179,Punjab,Male,Married,Sikh,Dalit (SC),Rural,Middle (6-9),casual_daily,private_individual,42,51363,2009,none,True,Hindi,False,0.99,True,0.763,2,0.696
180,Maharashtra,Female,Widowed,Hindu,Dalit (SC),Urban,1-4 yrs,casual_piecework,other_govt_program,42,29740,2935,none,False,Marathi,False,0.99,True,0.033,1,0.99
181,Punjab,Male,Unmarried,Sikh,Dalit (SC),Rural,Middle (6-9),casual_daily,private_individual,20,65102,2508,none,False,Hindi,False,0.99,True,0.231,2,0.856
182,Karnataka,Male,Unmarried,Hindu,Dalit (SC),Rural,1-4 yrs,short_term_contract,private_individual,26,30795,1859,verbal,False,Hindi,False,0.54,False,0.42,1,0.474
183,Tamil Nadu,Female,Married,Christian,Christian/Sikh/Jain,Urban,Graduate (15),regular_informal,mgnrega,35,50155,155,none,False,Tamil,False,0.483,False,0.358,5,0.193
184,Delhi,Male,Unmarried,Hindu,Dalit (SC),Urban,Secondary (10-11),regular_informal,private_individual,24,53892,2918,none,False,Hindi,False,0.504,False,0.09,4,0.348
185,Karnataka,Male,Married,Hindu,Dalit (SC),Rural,Middle (6-9),casual_daily,private_individual,21,41936,2256,none,True,Kannada,False,0.99,True,0.624,2,0.738
186,Tamil Nadu,Male,Married,Hindu,OBC,Rural,1-4 yrs,casual_daily,private_individual,26,7082,238,none,True,Tamil,False,0.99,True,0.137,1,0.959
187,Tripura,Male,Married,Hindu,Adivasi (ST),Rural,Middle (6-9),casual_daily,mgnrega,25,20059,883,none,True,Hindi,False,0.99,True,0.237,2,0.854
188,Karnataka,Male,Unmarried,Hindu,Forward caste,Rural,Secondary (10-11),casual_daily,private_individual,23,19404,1494,none,True,Kannada,False,0.99,True,0.102,3,0.819
189,Jammu & Kashmir,Male,Married,Muslim,Muslim,Urban,Secondary (10-11),casual_piecework,private_individual,28,44598,2830,none,True,Hindi,False,0.99,True,0.138,4,0.734
190,Madhya Pradesh,Male,Married,Hindu,Dalit (SC),Rural,Middle (6-9),casual_daily,mgnrega,48,8710,1665,none,True,Hindi,False,0.99,True,0.329,2,0.826
191,Andhra Pradesh,Male,Unmarried,Hindu,Dalit (SC),Urban,1-4 yrs,regular_informal,private_individual,18,25554,2269,none,False,Telugu,False,0.504,True,0.062,1,0.981
192,Karnataka,Male,Married,Hindu,Dalit (SC),Urban,Secondary (10-11),casual_piecework,private_firm,44,47624,2861,none,True,Kannada,False,0.99,True,0.206,4,0.713
193,Andhra Pradesh,Male,Married,Hindu,Brahmin,Urban,Middle (6-9),regular_informal,private_individual,26,44071,1609,none,False,Telugu,False,0.42,True,0.301,3,0.76
194,Odisha,Male,Married,Hindu,Dalit (SC),Rural,Middle (6-9),casual_daily,mgnrega,48,7585,684,none,True,Odia,False,0.99,True,0.204,2,0.864
195,Uttar Pradesh,Male,Separated/Divorced,Muslim,Muslim,Urban,Primary (5),casual_daily,private_individual,20,77622,2379,none,False,Hindi,False,0.868,False,0.171,2,0.474
196,Maharashtra,Male,Unmarried,Buddhist,Dalit (SC),Urban,Secondary (10-11),short_term_contract,private_individual,24,52041,2085,verbal,True,Marathi,False,0.702,True,0.444,4,0.642
197,Tamil Nadu,Female,Married,Hindu,OBC,Urban,Middle (6-9),regular_informal,private_individual,50,50655,3002,none,False,Tamil,False,0.483,True,0.171,3,0.799
198,Jharkhand,Female,Married,Hindu,Dalit (SC),Urban,Primary (5),regular_informal,private_individual,33,69053,2918,none,False,Santali,True,0.58,True,0.413,1,0.876
199,Chhattisgarh,Male,Married,Hindu,Adivasi (ST),Urban,Middle (6-9),casual_daily,private_individual,29,8051,366,none,False,Hindi,False,0.99,True,0.081,3,0.826
200,Gujarat,Male,Married,Hindu,OBC,Urban,Middle (6-9),casual_daily,private_individual,36,74235,2664,none,False,Gujarati,False,0.868,True,0.298,3,0.761
201,Tripura,Female,Separated/Divorced,Christian,Adivasi (ST),Rural,1-4 yrs,casual_daily,mgnrega,45,5611,396,none,False,Hindi,False,0.99,True,0.056,1,0.983
202,Andhra Pradesh,Female,Married,Hindu,Brahmin,Rural,Graduate (15),casual_daily,private_firm,38,7031,988,none,False,Telugu,False,0.99,True,0.197,4,0.716
203,Kerala,Male,Married,Hindu,OBC,Rural,Middle (6-9),casual_daily,private_individual,28,197258,2492,none,True,Hindi,False,0.99,True,0.111,2,0.892
204,Kerala,Male,Married,Muslim,Christian/Sikh/Jain,Urban,Secondary (10-11),casual_piecework,private_individual,49,145663,2917,none,False,Hindi,False,0.924,True,0.669,4,0.574
205,Punjab,Male,Unmarried,Sikh,Christian/Sikh/Jain,Urban,Higher Sec (12-14),regular_informal,private_individual,19,48977,23,none,True,Hindi,False,0.546,True,0.451,4,0.64
206,Maharashtra,Male,Married,Hindu,Dalit (SC),Rural,Middle (6-9),casual_daily,mgnrega,23,5077,299,none,False,Marathi,False,0.99,True,0.088,2,0.899
207,West Bengal,Male,Married,Hindu,Forward caste,Urban,Middle (6-9),casual_piecework,private_individual,48,43761,2095,none,False,Bengali,False,0.924,True,0.218,3,0.785
208,Chhattisgarh,Male,Married,Hindu,Brahmin,Rural,Post-graduate (16+),regular_informal,mgnrega,24,15090,1408,none,False,Hindi,False,0.42,False,0.163,4,0.326
209,Tamil Nadu,Male,Married,Jain,Christian/Sikh/Jain,Urban,Higher Sec (12-14),casual_daily,private_individual,40,169045,1432,none,True,Tamil,False,0.99,True,0.18,4,0.721
210,Maharashtra,Female,Widowed,Hindu,Forward caste,Urban,Middle (6-9),short_term_contract,private_individual,28,152392,1867,verbal,False,Marathi,False,0.518,True,0.388,3,0.734
211,Delhi,Female,Married,Hindu,Dalit (SC),Urban,Middle (6-9),regular_informal,other,19,3778,604,none,False,Hindi,False,0.58,True,0.08,3,0.826
212,Haryana,Male,Married,Hindu,Dalit (SC),Rural,Higher Sec (12-14),casual_daily,private_individual,35,47727,2158,none,True,Hindi,False,0.99,True,0.171,3,0.799
213,Karnataka,Male,Unmarried,Hindu,OBC,Rural,Graduate (15),casual_daily,private_individual,18,3263,80,none,False,Kannada,False,0.868,True,0.141,4,0.733
214,Karnataka,Male,Married,Hindu,Dalit (SC),Rural,Middle (6-9),casual_daily,private_individual,35,48929,1813,none,False,Kannada,False,0.99,True,0.502,2,0.774
215,West Bengal,Male,Unmarried,Christian,Muslim,Rural,1-4 yrs,casual_daily,private_individual,22,12807,5,none,True,Hindi,False,0.99,True,0.306,1,0.908
216,Punjab,Male,Married,Sikh,Dalit (SC),Rural,Middle (6-9),casual_daily,private_individual,53,30088,2220,none,False,Hindi,False,0.99,True,0.121,2,0.889
217,Maharashtra,Female,Married,Hindu,Dalit (SC),Urban,Higher Sec (12-14),regular_informal,private_individual,34,40253,2929,none,False,Marathi,False,0.58,False,0.127,4,0.337
218,Chhattisgarh,Male,Married,Hindu,Dalit (SC),Rural,Primary (5),casual_daily,mgnrega,21,129,311,none,True,Hindi,False,0.99,True,0.448,1,0.866
219,Andhra Pradesh,Male,Married,Hindu,OBC,Rural,1-4 yrs,casual_daily,private_individual,42,18135,1846,none,False,Telugu,False,0.868,False,0.022,1,0.593
220,Odisha,Male,Unmarried,Hindu,Adivasi (ST),Rural,1-4 yrs,casual_daily,private_individual,22,59582,1955,none,False,Odia,False,0.99,True,0.152,1,0.954
221,West Bengal,Female,Married,Muslim,Muslim,Urban,Primary (5),short_term_contract,private_individual,30,39391,2498,verbal,True,Bengali,False,0.673,True,0.327,2,0.827
222,Tamil Nadu,Female,Married,Hindu,Forward caste,Urban,1-4 yrs,casual_daily,private_individual,23,13213,862,none,False,Tamil,False,0.99,True,0.296,1,0.911
223,Jharkhand,Male,Married,Christian,Christian/Sikh/Jain,Urban,Graduate (15),regular_informal,private_firm,37,78517,2930,written,False,Nagpuri,True,0.3,False,0.912,4,0.101
224,Assam,Male,Married,Muslim,Muslim,Urban,Primary (5),casual_daily,private_individual,48,75751,1910,none,False,Hindi,False,0.868,True,0.277,2,0.842
225,West Bengal,Male,Married,Hindu,Brahmin,Rural,Higher Sec (12-14),casual_daily,private_firm,49,34477,1490,none,True,Bengali,False,0.99,True,0.133,3,0.81
226,Haryana,Male,Married,Hindu,OBC,Rural,Higher Sec (12-14),casual_daily,private_firm,30,71879,1905,none,False,Hindi,False,0.868,True,0.127,3,0.812
227,Jammu & Kashmir,Male,Married,Muslim,Muslim,Rural,Primary (5),casual_daily,private_individual,29,8495,498,none,False,Hindi,False,0.868,True,0.224,1,0.933
228,Karnataka,Male,Married,Muslim,Muslim,Urban,Primary (5),casual_piecework,private_individual,45,72886,2624,none,False,Kannada,False,0.924,True,0.141,2,0.883
229,Odisha,Male,Married,Hindu,Dalit (SC),Rural,Higher Sec (12-14),casual_daily,private_individual,24,16997,1505,none,False,Odia,False,0.99,True,0.101,3,0.82
230,Chhattisgarh,Female,Married,Hindu,Brahmin,Rural,1-4 yrs,casual_daily,other,48,1841,201,none,True,Hindi,False,0.99,True,0.442,1,0.867
231,Rajasthan,Male,Married,Christian,Christian/Sikh/Jain,Urban,Graduate (15),regular_informal,other_govt_program,36,38863,1795,none,False,Hindi,False,0.42,True,0.128,5,0.662
232,Chhattisgarh,Male,Married,Hindu,Dalit (SC),Urban,Graduate (15),casual_daily,private_firm,30,50218,2521,none,False,Hindi,False,0.99,True,0.28,5,0.616
233,Daman & Diu,Male,Unmarried,Hindu,Dalit (SC),Urban,Higher Sec (12-14),casual_daily,private_individual,26,44004,1277,none,False,Hindi,False,0.99,True,0.446,4,0.641
234,Tripura,Male,Married,Hindu,Adivasi (ST),Rural,Middle (6-9),casual_daily,private_individual,33,56074,1959,none,True,Hindi,False,0.99,True,0.111,2,0.892
235,Uttarakhand,Male,Married,Hindu,Dalit (SC),Rural,Middle (6-9),casual_daily,private_individual,35,46659,1902,none,True,Hindi,False,0.99,True,0.089,2,0.898
236,Gujarat,Female,Married,Hindu,Adivasi (ST),Rural,Middle (6-9),casual_daily,private_individual,24,28395,1867,none,False,Gujarati,False,0.99,True,0.218,2,0.86
237,Chhattisgarh,Female,Married,Hindu,Dalit (SC),Urban,1-4 yrs,casual_daily,private_individual,22,4387,259,none,True,Hindi,False,0.99,True,0.039,1,0.988
238,Goa,Male,Married,Hindu,Christian/Sikh/Jain,Urban,Graduate (15),regular_informal,private_individual,35,197212,2880,none,False,Hindi,False,0.42,True,0.189,5,0.643
239,Haryana,Male,Unmarried,Hindu,Dalit (SC),Rural,Secondary (10-11),casual_daily,private_individual,26,70076,1995,none,False,Hindi,False,0.99,True,0.182,3,0.795
240,Odisha,Male,Unmarried,Hindu,Forward caste,Urban,1-4 yrs,casual_daily,private_individual,23,21383,1084,none,True,Odia,False,0.99,True,0.372,1,0.888
241,Karnataka,Male,Married,Muslim,Muslim,Rural,1-4 yrs,casual_daily,private_individual,50,10422,1443,none,True,Hindi,False,0.99,True,0.686,1,0.794
242,Bihar,Male,Married,Hindu,Dalit (SC),Rural,Primary (5),regular_informal,private_individual,50,69593,2573,none,False,Hindi,False,0.504,False,0.078,1,0.577
243,Delhi,Male,Married,Hindu,Brahmin,Urban,Graduate (15),short_term_contract,private_individual,44,70647,2503,verbal,False,Urdu,False,0.45,True,0.774,5,0.468
244,Jharkhand,Male,Married,Hindu,Dalit (SC),Rural,Middle (6-9),casual_daily,private_individual,23,21098,558,none,True,Bhojpuri,True,0.99,True,0.313,1,0.906
245,Tripura,Male,Married,Hindu,Dalit (SC),Rural,Middle (6-9),casual_daily,mgnrega,61,13277,883,none,True,Hindi,False,0.99,True,0.157,2,0.878
246,Chhattisgarh,Female,Married,Hindu,Adivasi (ST),Rural,Secondary (10-11),casual_piecework,private_individual,27,20134,1465,none,True,Hindi,False,0.99,True,0.527,3,0.692
247,Andhra Pradesh,Female,Married,Hindu,Brahmin,Urban,Graduate (15),regular_informal,other,46,68672,2938,none,False,Telugu,False,0.483,False,0.389,5,0.183
248,Madhya Pradesh,Male,Married,Muslim,Muslim,Urban,Primary (5),casual_piecework,private_individual,20,54633,1477,none,False,Hindi,False,0.924,True,0.49,2,0.778
249,Punjab,Male,Married,Sikh,Dalit (SC),Rural,Higher Sec (12-14),regular_informal,other_govt_program,25,52242,2028,none,False,Hindi,False,0.504,False,0.125,3,0.412
250,Uttar Pradesh,Male,Married,Muslim,Muslim,Urban,Primary (5),casual_daily,private_individual,49,70979,2092,none,True,Hindi,False,0.99,True,0.058,2,0.908
251,Karnataka,Female,Married,Christian,Adivasi (ST),Rural,Primary (5),casual_daily,private_individual,36,30781,3616,none,False,Kannada,False,0.99,True,0.254,1,0.924
252,Uttar Pradesh,Male,Married,Muslim,Muslim,Urban,Middle (6-9),regular_informal,private_individual,26,76408,2842,none,False,Bhojpuri,True,0.42,True,0.247,2,0.851
253,Chhattisgarh,Male,Married,Hindu,Adivasi (ST),Rural,Middle (6-9),casual_daily,private_individual,27,5719,224,none,True,Hindi,False,0.99,True,0.127,2,0.887
254,Himachal Pradesh,Male,Married,Hindu,Dalit (SC),Rural,1-4 yrs,casual_daily,private_individual,35,57272,2170,none,True,Hindi,False,0.99,True,0.064,1,0.981
255,Gujarat,Female,Married,Hindu,Adivasi (ST),Rural,Middle (6-9),casual_daily,private_individual,49,32617,2432,none,False,Gujarati,False,0.99,True,0.102,2,0.894
256,Tamil Nadu,Female,Widowed,Christian,Christian/Sikh/Jain,Urban,1-4 yrs,casual_daily,private_individual,45,8552,1998,none,True,Tamil,False,0.99,True,0.097,1,0.971
257,Maharashtra,Female,Married,Buddhist,Dalit (SC),Rural,Secondary (10-11),casual_daily,mgnrega,45,26481,1439,none,False,Hindi,False,0.99,True,0.668,3,0.65
258,Haryana,Male,Married,Hindu,Forward caste,Rural,Primary (5),short_term_contract,private_firm,44,71266,2492,verbal,False,Hindi,False,0.45,False,0.165,1,0.55
259,Karnataka,Male,Married,Hindu,Dalit (SC),Rural,Middle (6-9),casual_daily,private_individual,45,55185,2078,none,True,Kannada,False,0.99,True,0.637,2,0.734
260,Maharashtra,Male,Married,Hindu,Adivasi (ST),Rural,1-4 yrs,casual_daily,private_individual,47,50012,1958,none,True,Hindi,False,0.99,True,0.868,1,0.74
261,Chhattisgarh,Male,Married,Hindu,Adivasi (ST),Rural,Middle (6-9),casual_daily,private_individual,29,11329,963,none,False,Hindi,False,0.99,True,0.146,2,0.881
262,Gujarat,Male,Unmarried,Hindu,OBC,Urban,Middle (6-9),casual_daily,private_individual,21,36399,2851,none,True,Hindi,False,0.99,True,0.257,3,0.773
263,Delhi,Male,Unmarried,Hindu,Muslim,Urban,Primary (5),casual_daily,private_individual,45,79753,2829,none,True,Hindi,False,0.99,True,0.373,2,0.813
264,Uttar Pradesh,Male,Unmarried,Hindu,Dalit (SC),Urban,Higher Sec (12-14),regular_informal,private_firm,20,32996,2380,written,True,Urdu,False,0.468,False,0.68,4,0.171
265,Madhya Pradesh,Male,Married,Hindu,Adivasi (ST),Rural,Middle (6-9),casual_daily,private_individual,44,18894,1198,none,True,Hindi,False,0.99,True,0.092,2,0.897
266,Punjab,Male,Unmarried,Sikh,Dalit (SC),Rural,Secondary (10-11),casual_daily,private_firm,25,46877,1591,none,False,Hindi,False,0.99,True,0.249,3,0.775
267,Maharashtra,Male,Married,Hindu,Forward caste,Urban,Post-graduate (16+),regular_informal,private_individual,40,132882,3039,none,False,Hindi,False,0.42,True,0.485,5,0.554
268,Uttar Pradesh,Male,Unmarried,Hindu,Dalit (SC),Rural,Middle (6-9),casual_daily,private_individual,18,54487,4000,none,True,Hindi,False,0.99,True,0.582,2,0.75
269,Madhya Pradesh,Male,Married,Hindu,Adivasi (ST),Rural,Middle (6-9),casual_daily,private_individual,24,15883,1518,none,False,Hindi,False,0.99,True,0.47,2,0.784
270,West Bengal,Male,Married,Hindu,Dalit (SC),Rural,Primary (5),casual_daily,private_individual,45,36080,2707,none,False,Bengali,False,0.99,True,0.143,1,0.957
271,West Bengal,Female,Widowed,Hindu,Dalit (SC),Urban,1-4 yrs,casual_piecework,other,55,7753,846,none,True,Bengali,False,0.99,True,0.127,1,0.962
272,Chhattisgarh,Female,Married,Hindu,OBC,Rural,Graduate (15),casual_daily,private_individual,21,19197,1941,none,False,Hindi,False,0.99,True,0.248,4,0.701
273,Chandigarh,Male,Married,Hindu,Dalit (SC),Urban,Post-graduate (16+),casual_daily,private_individual,60,55187,3457,none,False,Hindi,False,0.99,True,0.849,5,0.445
274,Kerala,Female,Married,Jain,Christian/Sikh/Jain,Urban,Graduate (15),casual_piecework,other,46,68692,2413,none,False,Hindi,False,0.99,True,0.441,5,0.568
275,Tamil Nadu,Male,Separated/Divorced,Hindu,Dalit (SC),Urban,Middle (6-9),casual_daily,private_individual,22,17131,2005,none,False,Tamil,False,0.99,True,0.486,3,0.704
276,West Bengal,Female,Married,Hindu,Dalit (SC),Urban,Higher Sec (12-14),regular_informal,private_firm,42,220214,2834,written,True,Bengali,False,0.538,False,0.797,4,0.136
277,Karnataka,Male,Unmarried,Hindu,Dalit (SC),Rural,Middle (6-9),casual_daily,private_individual,22,51096,2737,none,False,Kannada,False,0.99,True,0.118,2,0.89
278,Haryana,Female,Married,Hindu,Dalit (SC),Urban,Middle (6-9),regular_informal,private_individual,27,47944,311,none,False,Hindi,False,0.58,True,0.123,3,0.813
279,Assam,Male,Married,Muslim,Muslim,Urban,Middle (6-9),casual_daily,private_individual,50,38708,2312,none,False,Hindi,False,0.868,True,0.532,3,0.69
280,Tamil Nadu,Female,Married,Muslim,Muslim,Urban,Middle (6-9),casual_daily,private_individual,43,59844,2088,none,False,Tamil,False,0.99,True,0.347,3,0.746
281,Maharashtra,Male,Married,Hindu,Dalit (SC),Urban,Graduate (15),regular_informal,private_firm,25,45242,2829,written,False,Marathi,False,0.36,False,0.919,5,0.024
282,Kerala,Male,Married,Hindu,Dalit (SC),Urban,Secondary (10-11),casual_daily,private_individual,45,73644,2475,none,True,Hindi,False,0.99,True,0.218,4,0.71
283,Haryana,Male,Married,Hindu,Dalit (SC),Rural,Higher Sec (12-14),casual_daily,mgnrega,23,3040,191,none,False,Hindi,False,0.99,True,0.415,3,0.726
284,West Bengal,Male,Unmarried,Muslim,Muslim,Urban,Middle (6-9),casual_daily,private_individual,21,16271,1993,none,False,Hindi,False,0.868,True,0.382,3,0.735
285,Andhra Pradesh,Male,Unmarried,Hindu,OBC,Rural,1-4 yrs,casual_daily,mgnrega,22,2654,217,none,True,Telugu,False,0.99,True,0.273,1,0.918
